web_name,opponent_17,predicted_points_17,opponent_18,predicted_points_18,opponent_19,predicted_points_19,opponent_20,predicted_points_20,opponent_21,predicted_points_21,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Shackleton,MCI,2.31,NEW,2.57,WHU,3.49,AVL,2.77,BRE,2.65,2.76,0.0,0.0,234,0.0,0.0,221610,0,0,0,0,0,3,0.0,0.0,0,Jamie,False,Joined Millwall on loan - Expected back 01 Jul,2022-07-19T23:00:04.159636Z,45,221610.jpg,Shackleton,0.0,False,0.0,u,11,2,0,0,0,435,6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,585,230,579,233,564,224,589,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,200,290,63,594,237,655,276,0.0,0.0,18,5,13,1,2.5,0.9,1.4,0.8,16.9,20.0,74.0,54.2,71.7,62.4,6.8,11.2,85.2,15.7,11.4,60.7,16.0,22.1,73.9,59.8,86.2,59.4,7.8,11.2,85.8,12.9,14.0,58.0,0,1,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ferguson,SOU,2.33,ARS,2.29,EVE,3.36,LIV,3.15,LEI,2.52,2.73,0.0,0.0,596,100.0,0.0,487117,0,0,0,0,0,4,0.0,0.0,0,Evan,False,0,0,45,487117.jpg,Ferguson,0.2,False,0.0,a,5,36,0,40391,2498,29089,2528,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,607,66,601,66,587,67,609,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397,67,326,15,614,68,336,53,0.0,0.0,2,2,17,0,0.8,1.7,0.8,1.8,25.8,38.1,126.7,105.9,149.4,92.5,21.4,17.9,110.0,40.7,28.4,98.9,27.8,38.6,133.2,112.3,140.8,101.4,21.0,18.9,116.3,56.8,16.0,102.4,0,1,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kehrer,ARS,1.88,BRE,2.39,LEE,3.58,WOL,2.57,EVE,3.25,2.73,2.5,0.0,588,100.0,100.0,201057,0,0,0,0,1,2,-0.5,0.0,1,Thilo,False,0,2022-10-14T08:30:07.271570Z,45,201057.jpg,Kehrer,0.3,False,0.0,a,19,21,33,69180,3507,45151,10975,0.0,7.3,1170,0,1,3,14,1,0,0,4,0,0,2,179,160.4,39.9,63.0,26.5,13,0.3469,0.20906999999999998,0.55597,12.0971,178,65,254,76,209,43,239,74,0.0,0.0,0.0,0.0,0.0,0.0,0.026680000000000002,0.0,0.01608,0.042769999999999996,0.93055,1.08,350,78,279,162,197,70,303,108,1.0,0.23076999999999998,10,4,1,0,2.1,0.7,1.8,0.2,16.2,21.6,73.2,63.1,80.4,58.2,5.7,12.2,88.0,20.0,13.3,55.2,12.0,15.2,47.8,44.7,59.6,44.8,5.0,11.2,80.7,13.5,17.6,45.6,1,0,90.0,0.0,1.0,12.0,12.0,0.92,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.21,14.92,13.37,3.32,5.25,2.2,2.16,12.2,13.28,1.58,6.6
Targett,LEI,2.91,LEE,3.38,ARS,2.16,FUL,2.77,CRY,2.44,2.73,2.3,0.0,367,100.0,100.0,169359,0,0,-2,2,0,2,0.0,-0.5,1,Matt,False,0,2022-08-14T00:00:05.991636Z,48,169359.jpg,Targett,0.7,False,0.0,a,15,4,23,116987,2680,184223,5806,0.0,4.8,420,0,0,2,4,0,0,0,0,0,0,2,103,78.8,101.0,8.0,18.7,4,0.0148,0.55671,0.5715100000000001,4.359,278,103,159,36,345,125,278,92,2.0,0.0,0.0,0.0,0.0,0.0,0.00317,0.0,0.1193,0.12247000000000001,0.9340700000000001,0.86,261,40,407,196,225,80,220,81,0.85714,0.42857,6,3,10,0,1.6,1.6,2.0,0.2,25.5,36.1,116.1,109.9,134.9,94.6,12.6,14.3,83.8,34.4,24.1,76.4,17.0,38.5,67.8,148.1,169.2,65.8,12.0,17.9,89.0,56.7,32.6,80.4,1,0,3.0,1.0,11.0,10.0,4.0,0.27,2.0,22.0,11.0,0.0,5.0,0.0,0.0,1.87,10.3,7.88,10.1,0.8,1.0,0.1,3.0,0.6,0.25,0.0
Marcondes,CHE,2.83,CRY,2.47,MUN,2.94,BRE,2.43,NFO,2.89,2.71,1.0,0.0,63,100.0,0.0,133845,0,0,-3,3,0,3,-0.5,0.0,0,Emiliano,False,0,0,47,133845.jpg,Marcondes,0.0,False,0.0,a,3,91,1,924,55,2302,69,0.0,0.2,8,0,0,0,1,0,0,0,0,0,0,0,3,1.2,0.0,0.0,0.1,0,0.0,0.00103,0.00103,0.2783,441,197,626,263,614,255,451,203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011590000000000001,0.011590000000000001,3.13088,11.25,290,178,371,108,421,186,587,238,0.0,0.0,8,4,6,0,1.1,1.1,0.4,1.4,19.8,28.4,93.1,82.4,108.8,68.4,15.3,14.2,85.0,32.5,24.0,75.1,23.4,35.0,100.8,110.3,140.4,74.0,28.8,17.5,102.8,42.7,28.8,110.6,0,1,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.1,3.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lowe,CHE,2.81,CRY,2.44,MUN,2.92,BRE,2.44,NFO,2.89,2.7,1.0,0.0,61,100.0,100.0,128309,0,0,-3,3,0,3,-0.5,0.0,0,Jamal,False,0,2022-08-25T11:30:05.802904Z,52,128309.jpg,Lowe,0.0,False,0.0,a,3,91,1,1123,74,4906,123,0.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,653,279,651,279,650,279,654,279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162,92,502,192,442,202,557,222,0.0,0.0,8,4,6,0,1.1,1.1,0.4,1.4,19.8,28.4,93.1,82.4,108.8,68.4,15.3,14.2,85.0,32.5,24.0,75.1,23.4,35.0,100.8,110.3,140.4,74.0,28.8,17.5,102.8,42.7,28.8,110.6,0,1,0.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zanka,TOT,3.04,WHU,2.65,LIV,2.78,BOU,1.69,LEE,3.34,2.7,1.6,0.0,595,100.0,0.0,48760,0,0,0,0,0,2,-0.5,-1.0,2,Mathias,False,0,0,40,48760.jpg,Jorgensen,1.0,False,0.0,a,4,94,13,191266,13157,109235,19260,0.0,3.2,455,0,0,1,9,1,0,0,0,0,0,0,78,112.0,15.3,19.0,14.8,5,0.4308,0.10365999999999999,0.53446,9.2798,231,88,333,117,314,107,307,102,0.0,0.0,0.0,0.0,0.0,0.0,0.08521000000000001,0.0,0.0205,0.10572000000000001,1.8355599999999999,1.78,575,177,45,24,312,110,178,63,0.9890100000000001,0.1978,13,3,18,1,1.9,1.3,1.8,2.2,21.9,35.7,108.5,120.1,128.6,89.2,10.3,18.2,111.9,43.7,26.6,79.4,31.6,43.3,160.2,114.8,157.8,119.2,13.8,20.2,119.7,51.8,30.6,93.0,1,0,90.0,0.0,8.0,7.0,4.0,0.33,4.0,249.0,62.0,0.0,2.0,3.0,0.6,2.11,11.14,16.0,2.19,2.71,1.75,1.83,10.0,15.9,0.58,1.5
Allan,WOL,2.77,MCI,2.2,BHA,2.56,SOU,2.6,WHU,3.39,2.7,0.0,0.0,183,0.0,0.0,119765,0,0,-2,2,0,3,0.0,0.0,0,Allan,False,Trasferred to Al Wahda,2022-09-27T07:53:15.044504Z,48,119765.jpg,Marques Loureiro,0.1,False,0.0,u,8,11,0,4852,0,15886,121,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,635,265,630,266,620,260,636,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,152,401,124,638,268,474,183,0.0,0.0,3,2,20,1,0.5,1.5,0.8,2.4,26.9,36.2,122.9,104.2,135.4,93.6,22.6,14.3,85.7,33.5,22.9,95.3,35.6,42.4,164.2,112.0,148.0,123.4,21.6,15.2,95.4,33.7,23.0,91.6,0,1,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mills,WOL,2.77,MCI,2.2,BHA,2.56,SOU,2.6,WHU,3.39,2.7,0.0,0.0,560,100.0,0.0,510328,0,0,-1,1,0,3,0.0,0.0,0,Stanley,False,0,0,44,510328.jpg,Mills,0.0,False,0.0,a,8,11,0,3578,172,3482,189,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,569,221,561,224,540,213,573,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,257,242,49,578,228,548,217,0.0,0.0,3,2,20,1,0.5,1.5,0.8,2.4,26.9,36.2,122.9,104.2,135.4,93.6,22.6,14.3,85.7,33.5,22.9,95.3,35.6,42.4,164.2,112.0,148.0,123.4,21.6,15.2,95.4,33.7,23.0,91.6,0,1,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Townsend,WOL,2.77,MCI,2.2,BHA,2.56,SOU,2.6,WHU,3.39,2.7,0.0,0.0,179,0.0,0.0,60252,0,0,-1,1,0,3,0.0,0.0,0,Andros,False,Knee injury - Expected back 14 Jan,2022-07-05T15:30:04.167286Z,54,60252.jpg,Townsend,0.0,False,0.0,i,8,11,0,708,63,938,72,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,660,284,659,284,657,284,660,284,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,65,536,216,659,284,632,258,0.0,0.0,3,2,20,1,0.5,1.5,0.8,2.4,26.9,36.2,122.9,104.2,135.4,93.6,22.6,14.3,85.7,33.5,22.9,95.3,35.6,42.4,164.2,112.0,148.0,123.4,21.6,15.2,95.4,33.7,23.0,91.6,0,1,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Warrington,WOL,2.77,MCI,2.2,BHA,2.56,SOU,2.6,WHU,3.39,2.7,0.0,0.0,561,0.0,0.0,461453,0,0,-1,1,0,3,0.0,0.0,0,Lewis,False,Season-long loan to Fleetwood Town,2022-09-02T11:12:09.144589Z,44,461453.jpg,Warrington,0.1,False,0.0,u,8,11,0,18771,0,19201,599,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,565,219,557,222,536,211,569,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480,255,238,47,574,226,455,173,0.0,0.0,3,2,20,1,0.5,1.5,0.8,2.4,26.9,36.2,122.9,104.2,135.4,93.6,22.6,14.3,85.7,33.5,22.9,95.3,35.6,42.4,164.2,112.0,148.0,123.4,21.6,15.2,95.4,33.7,23.0,91.6,0,1,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
André Gomes,WOL,2.77,MCI,2.2,BHA,2.56,SOU,2.6,WHU,3.39,2.7,0.0,0.0,184,0.0,0.0,120250,0,0,0,0,0,3,0.0,0.0,0,André,False,Season-long loan to Lille,2022-09-02T11:09:03.863819Z,45,120250.jpg,Tavares Gomes,0.1,False,0.0,u,8,11,0,1409,0,16894,219,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,576,223,570,226,555,217,580,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338,191,267,54,585,230,494,193,0.0,0.0,3,2,20,1,0.5,1.5,0.8,2.4,26.9,36.2,122.9,104.2,135.4,93.6,22.6,14.3,85.7,33.5,22.9,95.3,35.6,42.4,164.2,112.0,148.0,123.4,21.6,15.2,95.4,33.7,23.0,91.6,0,1,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buendía,LIV,2.16,TOT,2.77,WOL,2.91,LEE,2.76,SOU,2.91,2.7,2.0,0.0,42,100.0,0.0,195546,0,0,-3,3,0,3,-1.0,0.0,2,Emiliano,False,0,0,57,195546.jpg,Buendía Stati,0.3,False,0.0,a,2,7,30,62476,1471,92318,2036,0.0,5.3,720,1,0,1,15,0,0,0,0,0,0,2,106,122.4,182.0,235.0,54.1,7,2.6115,0.8647100000000001,3.47621,11.6931,218,92,77,59,59,37,95,63,0.0,0.0,0.0,0.0,0.0,0.0,0.32644,0.0,0.10809,0.43453,1.46164,1.88,88,45,577,241,272,111,302,108,0.875,0.125,5,4,12,1,1.8,1.1,1.4,1.0,21.2,29.3,108.6,74.5,110.4,79.3,9.5,14.4,102.5,24.6,16.5,70.4,21.0,31.2,112.1,82.5,117.4,80.4,15.6,20.5,125.0,47.1,32.8,94.2,0,1,73.0,0.0,9.0,15.0,7.0,0.44,5.0,313.0,63.0,0.0,1.0,4.0,0.8,3.61,7.07,8.16,12.13,15.67,2.0,3.58,5.6,4.88,10.84,20.2
Gbamin,WOL,2.77,MCI,2.2,BHA,2.56,SOU,2.6,WHU,3.39,2.7,0.0,0.0,187,0.0,0.0,160987,0,0,0,0,0,3,0.0,0.0,0,Jean-Philippe,False,Season-long loan to Trabzonspor,2022-08-27T07:45:42.248796Z,45,160987.jpg,Gbamin,0.0,False,0.0,u,8,11,0,1426,0,5024,39,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,577,224,571,227,556,218,581,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340,193,269,56,586,231,580,236,0.0,0.0,3,2,20,1,0.5,1.5,0.8,2.4,26.9,36.2,122.9,104.2,135.4,93.6,22.6,14.3,85.7,33.5,22.9,95.3,35.6,42.4,164.2,112.0,148.0,123.4,21.6,15.2,95.4,33.7,23.0,91.6,0,1,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krafth,LEI,3.25,LEE,2.51,ARS,2.16,FUL,3.17,CRY,2.42,2.7,1.0,0.0,364,0.0,0.0,111773,0,0,-2,2,0,2,0.0,0.0,0,Emil,False,Knee injury - Expected back 25 Feb,2022-08-25T11:30:06.045064Z,43,111773.jpg,Krafth,0.0,False,0.0,i,15,4,1,473,26,4763,40,0.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0983,539,216,529,215,493,206,543,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.847000000000001,0.0,495,134,137,84,386,147,582,214,0.0,0.0,6,3,10,0,1.6,1.6,2.0,0.2,25.5,36.1,116.1,109.9,134.9,94.6,12.6,14.3,83.8,34.4,24.1,76.4,17.0,38.5,67.8,148.1,169.2,65.8,12.0,17.9,89.0,56.7,32.6,80.4,1,0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Onyeka,TOT,2.96,WHU,3.11,LIV,3.04,BOU,1.74,LEE,2.65,2.7,1.5,0.0,93,100.0,0.0,428580,0,0,-2,2,0,3,-0.5,-1.0,2,Frank,False,0,0,48,428580.jpg,Onyeka,0.0,False,0.0,a,4,94,18,3614,133,5165,234,0.0,3.8,435,0,1,1,8,0,0,0,0,0,0,0,55,71.0,59.9,59.0,19.1,4,0.3613,0.68266,1.04396,9.1104,288,129,213,126,221,125,276,129,0.0,0.0,0.0,0.0,0.0,0.0,0.07475,0.0,0.14124,0.21599000000000002,1.8849099999999999,1.66,279,169,425,141,331,143,529,209,0.8275899999999999,0.2069,13,3,18,1,1.9,1.3,1.8,2.2,21.9,35.7,108.5,120.1,128.6,89.2,10.3,18.2,111.9,43.7,26.6,79.4,31.6,43.3,160.2,114.8,157.8,119.2,13.8,20.2,119.7,51.8,30.6,93.0,0,1,86.0,0.0,13.0,12.0,3.0,0.19,5.0,242.0,48.0,0.0,3.0,2.0,0.4,1.59,4.58,5.92,4.99,4.92,1.2,2.38,4.0,7.44,6.94,9.4
Ritchie,LEI,3.25,LEE,2.51,ARS,2.16,FUL,3.17,CRY,2.42,2.7,1.0,0.0,350,100.0,0.0,56983,0,0,-3,3,0,2,0.0,0.0,0,Matt,False,0,2022-10-14T11:30:07.309855Z,42,56983.jpg,Ritchie,0.1,False,0.0,a,15,4,1,2467,117,9503,189,0.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,533,213,519,209,474,193,536,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541,156,102,61,375,140,489,180,0.0,0.0,6,3,10,0,1.6,1.6,2.0,0.2,25.5,36.1,116.1,109.9,134.9,94.6,12.6,14.3,83.8,34.4,24.1,76.4,17.0,38.5,67.8,148.1,169.2,65.8,12.0,17.9,89.0,56.7,32.6,80.4,1,0,0.0,5.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phillips,FUL,2.56,BOU,2.04,TOT,2.91,CHE,3.12,NEW,2.82,2.69,0.0,0.0,604,100.0,0.0,532135,0,0,0,0,0,3,0.0,0.5,0,Killian,False,0,0,45,532135.jpg,Phillips,0.0,False,0.0,a,7,31,0,4287,202,3071,228,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,625,256,618,257,604,248,626,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418,231,347,94,630,260,544,215,0.0,0.0,16,2,9,1,1.5,1.6,1.6,1.2,26.2,40.8,129.7,108.6,169.7,95.6,13.5,15.4,85.0,35.8,33.4,75.1,25.0,40.7,123.0,115.7,169.0,93.4,12.6,16.3,95.1,41.2,28.0,75.8,0,1,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rak-Sakyi,FUL,2.56,BOU,2.04,TOT,2.91,CHE,3.12,NEW,2.82,2.69,0.0,0.0,172,0.0,0.0,450542,0,0,0,0,0,3,0.0,0.0,0,Jesurun,False,Season-long loan to Charlton,2022-08-12T14:22:11.539147Z,45,450542.jpg,Rak-Sakyi,0.0,False,0.0,u,7,31,0,241,0,3707,42,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,599,239,593,241,578,232,601,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385,211,314,74,606,245,608,246,0.0,0.0,16,2,9,1,1.5,1.6,1.6,1.2,26.2,40.8,129.7,108.6,169.7,95.6,13.5,15.4,85.0,35.8,33.4,75.1,25.0,40.7,123.0,115.7,169.0,93.4,12.6,16.3,95.1,41.2,28.0,75.8,0,1,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McArthur,FUL,2.56,BOU,2.04,TOT,2.91,CHE,3.12,NEW,2.82,2.69,0.0,0.0,154,0.0,0.0,50471,0,0,-2,2,0,3,0.0,0.0,0,James,False,Hip injury - Unknown return date,2022-08-01T09:00:04.716469Z,48,50471.jpg,McArthur,0.0,False,0.0,i,7,31,0,591,21,1571,31,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,634,264,629,265,619,259,635,264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244,146,390,118,637,267,640,264,0.0,0.0,16,2,9,1,1.5,1.6,1.6,1.2,26.2,40.8,129.7,108.6,169.7,95.6,13.5,15.4,85.0,35.8,33.4,75.1,25.0,40.7,123.0,115.7,169.0,93.4,12.6,16.3,95.1,41.2,28.0,75.8,0,1,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wells-Morrison,FUL,2.56,BOU,2.04,TOT,2.91,CHE,3.12,NEW,2.82,2.69,0.0,0.0,654,100.0,0.0,515503,0,0,0,0,0,3,0.0,0.5,0,Jack,False,0,0,45,515503.jpg,Wells-Morrison,0.0,False,0.0,a,7,31,0,163,58,63,44,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,619,252,612,253,598,244,620,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412,227,341,90,624,256,660,280,0.0,0.0,16,2,9,1,1.5,1.6,1.6,1.2,26.2,40.8,129.7,108.6,169.7,95.6,13.5,15.4,85.0,35.8,33.4,75.1,25.0,40.7,123.0,115.7,169.0,93.4,12.6,16.3,95.1,41.2,28.0,75.8,0,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arthur,AVL,2.77,LEI,2.76,BRE,2.64,BHA,2.59,CHE,2.69,2.69,0.0,0.0,620,0.0,0.0,204043,0,0,-2,2,0,3,0.0,0.0,0,Arthur Henrique,False,Muscle injury - Expected back 04 Feb,2022-10-07T11:00:07.432007Z,48,204043.jpg,Ramos de Oliveira Melo,0.0,False,0.0,i,12,14,0,8259,32,7834,123,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,638,268,633,269,624,264,639,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266,161,412,133,641,271,564,228,0.0,0.0,17,2,2,0,1.0,1.4,1.8,1.8,22.9,30.9,96.1,87.1,125.8,76.8,18.2,13.7,84.8,29.0,23.1,87.4,27.0,37.8,104.7,116.2,157.2,90.8,16.8,12.4,73.4,31.4,19.4,85.0,0,1,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodney,FUL,2.56,BOU,2.04,TOT,2.91,CHE,3.12,NEW,2.82,2.69,0.0,0.0,601,100.0,0.0,530318,0,0,0,0,0,3,0.0,0.5,0,Kaden,False,0,0,45,530318.jpg,Rodney,0.0,False,0.0,a,7,31,0,2184,89,1676,113,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,623,255,616,256,602,247,624,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416,230,345,93,628,259,589,239,0.0,0.0,16,2,9,1,1.5,1.6,1.6,1.2,26.2,40.8,129.7,108.6,169.7,95.6,13.5,15.4,85.0,35.8,33.4,75.1,25.0,40.7,123.0,115.7,169.0,93.4,12.6,16.3,95.1,41.2,28.0,75.8,0,1,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
